"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Early-demographic dividend","EAR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","4.37665139984735","3.72586855765802","4.89272205925955","14.7349880701875","17.2051492891555","13.3260561822644","7.65188150278363","16.1910368975619","6.20762541675063","9.52571035979723","10.118654381234","15.3270356021622","11.4724646367266","12.5671753884537","15.9917142857976","15.0972393240939","21.3171575778168","27.3300188653726","50.2872965008231","29.9699803433429","29.5647536962252","38.6895955776629","46.534917235043","33.0095303148655","63.4677185710824","72.8464214933561","57.7346616524502","47.7606675317693","50.7503449254137","53.0123045002146","51.9857531216888","47.8461462414063","93.2549433315663","53.4808881766879","47.3357740404856","49.8626429549112","44.2007982027399","43.9315279134265","44.8111708098552","45.5052187804701","43.6624171136573","38.2464687000284","47.8084933097595","35.5796507348198","44.6239480778932","43.3593894302897","36.4336796399173","","",
"East Asia & Pacific","EAS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","48.3250285354417","430.643572551074","400.233282020046","52.3402739862324","38.5128314778765","53.4729863657307","37.3293360110521","45.5914779688506","46.00722086804","45.2938835280045","59.564888298031","71.1593838274825","64.5187134608716","60.0125990692843","78.7502207699208","43.9823866971998","38.7112258647443","42.1052524603163","49.1670070181887","42.7836948434443","46.0544200285484","88.2549408620444","71.0085367092994","65.3487241085979","97.6266986134105","78.374166954574","94.637747995631","79.7961309389731","92.2938006023138","89.0651573691659","100.696201567475","127.109820545201","178.846649948089","128.12088401429","118.839416863136","126.009906123633","86.8613103205412","107.293757623536","107.848525488179","221.908434735886","138.18651935506","112.106283579425","126.867194847174","109.72273050334","149.009935061888","174.798472782169","172.27923204166","","",
"Europe & Central Asia (excluding high income)","ECA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.286692098981","244.990304125032","119.533646962569","71.5070440263308","169.919148393593","60.3191086541164","238.080404045736","135.735726985147","188.578810824668","139.19624853178","141.10382390461","114.782252984919","114.859822252745","92.3207151197127","150.566584708329","111.759770348498","117.695241979279","146.489443554953","112.290487437157","174.45888130884","150.831463163624","162.74776158396","139.317871386764","136.751923743271","199.668202386675","152.631615797247","306.202448522521","302.988308007564","215.791346719652","","",
"Europe & Central Asia","ECS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","36.3490092812886","28.2852945864161","28.0356166598863","49.274837018624","51.2625004438033","39.1201365186242","17.9827451687154","46.9736973933304","44.684454680255","46.2457260872133","40.6320186443699","103.672947884079","68.5514658500206","59.453425167765","71.588232805099","45.120961147787","47.5094089001655","50.3993274195305","59.0536217422505","53.869127839178","43.2480403598068","62.3845454018123","98.896976686963","69.0500893438819","103.853026348058","108.497078322067","88.3160176134069","72.3794483609291","71.6675835254549","72.0947217255646","80.993389267284","116.182848865072","191.957498535456","91.6772699552484","91.1341398717833","98.2179866010507","69.4761382346926","54.8922714447425","75.2767342552641","73.6044047254291","","","73.509144467387","54.4891457544035","73.8817097990152","55.0736896029368","48.0946934612064","","",
"Ecuador","ECU","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38493919550982","3.49236356400179","3.07722752683916","0.604113110539846","3.50574712643678","2.44979919678715","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7279488835934","44.1704573416147","111.454793065255","81.5441717738945","44.1585190140635","32.5438227115966","28.8827661532727","20.6639336747815","37.7277439174472","26.7432504098883","39.2081668132774","30.7050395139257","34.466","24.2174","38.889","43.0667","28.8895","","",
"Euro area","EMU","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","16.6176121256323","19.7064044306045","21.9287720778118","15.403487205626","16.2855118079378","18.8249558703054","19.7861592013915","27.6794002661202","23.9977784101569","33.1707362651601","44.4300867278652","106.150146989408","63.797535150833","52.1242414216943","78.6528942293578","58.3831173100587","61.6154752814575","59.7457888903861","65.6309730368072","58.1132071678713","34.7516669442811","74.440644525117","145.450660268096","84.3928484563598","122.622503430965","118.824547987272","106.642619527901","86.3216962968604","88.7132523898999","89.1393550775152","95.2892790243743","127.156980696228","219.691877714649","92.0642187772989","88.8368528670092","103.708207546175","74.6054829613899","62.4515176851077","87.9135460393709","78.4175542355587","","","","60.2737710208685","71.5682767550702","54.9399657064998","60.9006602731533","","",
"Eritrea","ERI","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","5.44278911767479","8.175","","11.972670206445","6.43630119419087","5.35931937561539","9.21141703177081","10.8067234114186","10.9525646680116","17.2738313229703","19.1246475375426","32.3109402228587","57.4786616338159","28.9027829144555","32.2406759609807","40.5904208365119","32.6036927618863","32.7640136598175","38.2493618109241","44.7061228329557","34.596949486366","42.9652594520599","65.4790314292923","93.5280736171813","238.072001241494","314.06045686627","318.325746563153","98.2642623360834","85.1394815487266","91.5242044609599","102.242701008789","113.272857302353","126.589220190187","182.117989086102","89.0882799562985","117.296188068643","109.370117030026","86.8649656219002","81.9447782446787","99.8799351738164","124.289381696053","97.8385571640213","82.6195055372299","86.1819","62.7359","64.4612","51.369","54.5011","","",
"Estonia","EST","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","15.9723636623069","18.433100597611","20.3953010729443","15.2536053493567","15.7558604657861","18.4659281067723","19.6701366640365","27.2232156000178","24.2164594656565","32.0087825379331","41.8650640753219","95.9819370597165","57.6988340262034","47.8897485639859","71.735157268314","54.300166844383","59.3663587588668","58.1781596883137","65.8286804841717","57.6267282675918","37.0910124745279","71.8495786494843","135.650044576056","81.4402584168388","120.976919113318","117.851906492654","104.433048540689","83.5374980621777","86.6473292819573","88.0327538642459","93.7323253901788","124.523609389447","214.266270398755","90.651836300493","87.2956074019476","101.955341218714","73.4536653171241","61.7078121158222","86.2530804823612","76.8611354078337","","","","57.5661156348138","68.9444893786676","52.9929195610211","58.7924426905092","","",
"Fragile and conflict affected situations","FCS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5690041373448","4.51442230127249","6.6094631094152","15.2656094223996","12.8905960782477","8.02045660656994","23.7404365271097","15.8358933827414","3.8390823997065","8.80020122678014","4.65972778370538","9.93691136496115","12.0625856770445","16.8913627801756","28.5639192337381","10.1676074760191","9.1347943378656","6.73307393229889","","","8.05411921968377","7.95969016521538","5.92584146683163","6.1991630270382","6.73180698825171","5.63392277559852","4.34504067458319","1.65260350636184","2.71300441408207","","",
"Finland","FIN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","4.98659128796115","5.78557380380431","0.921499519692373","9.80433349388371","16.9020854555236","33.703759300679","23.2403467193904","25.2844324893843","18.2150229080202","10.6555910813133","16.3807324867406","33.1976173037513","34.7785145368227","43.5151219381782","7.3870327904388","46.9540862733047","41.0739358889205","30.0708561899572","71.7422856450062","93.9930182255334","103.566202070138","83.5761472658828","102.717541247432","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","15.9914957386625","14.6496485189474","12.488998724604","20.9751101529317","17.0701240523777","17.2448417224957","20.8387701367176","24.1562169537492","19.9771733795354","17.0654297885855","22.0437359498321","36.0506740564704","57.4680362222403","28.8828797156801","32.7713035557564","39.1789533143269","34.4684925885031","35.6621242668622","35.2165063214633","45.4186612159557","42.2562378841324","46.0694163995779","58.3398634128837","399.585374039642","48.1456753845711","74.6768906570515","83.5038117315349","106.776523211541","81.3482805771592","84.9032782607058","72.3028472444628","83.005284497332","105.671596640332","163.404318400117","65.9808537023359","70.6337389206163","85.5851643766579","59.4228436477739","48.043286497852","56.0247563660658","63.6093","","","","","","","","","",
"Faroe Islands","FRO","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","41.2568707549273","34.5425695740438","16.7678996527682","15.1698393862157","84.9674223321085","99.579966594127","17.3236283482657","16.6850436234253","18.8524500152677","20.4240311623294","21.6013947449861","23.8959773699238","62.8282798591091","41.403556300045","38.9894963366089","35.8000759406486","33.7161452336676","34.3950868934045","36.2691458145805","41.4671995137711","37.7261114789441","34.4007459298191","40.4637730423313","45.4680194529285","48.1852648483663","71.1443457935718","88.1106110776977","56.4367035047622","51.3519215342263","57.5751596890067","56.5663551881905","73.0767944906573","102.631986047396","146.431420977266","100.394274969866","119.587028361302","103.503297803771","75.0499419723928","42.4398763730807","66.0063650736153","","","","","","","22.483081","25.3364554","","",
"Georgia","GEO","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ghana","GHA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35790335790336","3.63272612403917","1.12989270514895","0.973718640532018","3.65720862290293","4.12902574602923","2.16195652173913","1.392","4.46428571428571","2.85714285714286","6.8734375","15.1833333333333","8.36065573770492","6.78947368421053","6.05507872851676","10.0830409438964","2.13430462048108","3.45355176426286","8.2007158279302","","","","","","","","0.0885","0.3531","0.2582","0.9627","","",
"Gibraltar","GIB","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8104668407353","30.4928643068612","31.7670425258246","31.8523082141298","33.8764190425159","43.1226047110845","45.8647810646117","90.6889356984479","52.6608063044026","60.134831819765","68.0275758025204","33.5976807486315","29.0707802384282","59.9235199740655","42.6402544892321","38.5055963386212","29.18649706278","30.9751","28.751","32.3275","27.8337","31.6024","","",
"Grenada","GRD","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","55.5569617180204","52.8090330110374","65.2709560552157","91.0791586554867","64.881432952565","60.7075017270802","70.0627780596168","45.6645452463475","46.3948264664476","53.1700586930966","59.3056200268522","57.3170290090797","61.3209647437387","77.9397526316779","89.2198890778696","95.2683487883565","146.566540642358","124.066918543176","122.620977187815","92.796449896523","96.7593022751081","112.39116047389","118.29433018624","158.187182977047","272.1769217801","148.913686778909","135.560606393726","165.072895574446","113.940062485228","98.0083165942578","108.777614908697","125.648537483441","84.1626895958211","93.1960226932299","","","","","","","",
"Hong Kong SAR, China","HKG","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","5.97527913442403","5.52136280225402","3.11417501954255","3.15870879928232","4.83309151524534","1.99175665734506","","","","","","28.4463736473133","83.9744519149043","31.4789891978544","44.5847145326578","41.4743768938311","31.6091036413417","45.6163818040684","34.3115416226261","46.657531248721","31.4742305435059","37.0073360914995","109.607977381734","59.9435020634868","37.4357452575056","59.8327578152593","47.0665986237715","38.6428611966805","38.1823357015203","46.8653845251981","39.9236845005739","44.0563175701728","75.9421015558503","118.020018942803","61.3094626445292","54.8661064300225","63.6373653519662","38.0207681653914","40.8608735393964","44.8785193832639","64.9529757567632","40.8758724146427","43.3825684339181","59.3517","37.1944","50.0677","74.8615","62.3814","","",
"Honduras","HND","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8233166700914","1.61157171260507","1.912898649512","3.23438665262306","3.25405229747414","4.06618973120016","4.47284400257305","2.06738233225957","1.65874073133779","2.82505400158218","3.62568107774281","1.81647142813631","2.11932720707168","2.80386242236824","5.63395997171197","3.41687165611674","3.25265557040617","3.82277484409823","","","3.40705697499658","4.17712916722364","5.27361435973611","","","1.37298603628452","0.354922784026371","0.468454273540652","0.630600589186932","","",
"Croatia","HRV","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56859311150029","34.5225685687705","5.99395640697998","5.72562545772402","3.41599000198048","2.74269087430496","6.89452897283432","3.70583533173461","1.97502518567111","4.02449993715035","4.24304475737865","5.85933478296882","6.46829598253856","6.24596374831875","11.8554268744046","5.49190634205129","4.10159660854981","4.10840672069537","","","","","","","1.1982","1.4628","1.6773","1.2483","1.2601","","",
"Haiti","HTI","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1377424381471","53.1875284689169","49.8974223586738","68.0387540762784","73.8928504913259","102.361197368669","149.272450489862","90.5757403543607","95.5177868380033","83.3747137506745","52.8095613814524","54.6670498817775","49.0151778233452","42.0679088254334","40.4814664892229","32.9047880430079","34.1801","26.3573","40.4078","27.4037","39.4265","","",
"IBRD only","IBD","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","4.37665139984735","3.72586855765802","4.89272205925955","14.7349880701875","16.062554993604","10.7032283623589","5.07760856310888","6.47546311229276","7.07777510757398","9.64283529236996","8.77612434297353","14.1085601141241","9.75236337854028","12.0619230790324","20.9634082033732","17.412701859533","29.7821290410093","25.2765888266045","38.936561819507","30.8765493339183","19.5745323431551","40.3830863777515","40.6902247853086","30.7152427691241","55.8382736298079","57.587130883578","47.0206034362822","43.6980370959154","60.8652109724504","50.2385091913612","53.8841672054113","77.5088620926048","135.999186465887","112.194897813207","100.600585794203","97.8621506901138","71.6899203808646","94.1527683355775","105.663662812825","268.962562026316","154.787585424417","118.153000663934","122.58688965918","122.187865395889","161.637261967372","180.378311220611","173.934742653897","","",
"IDA & IBRD total","IBT","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","4.37665139984735","3.72586855765802","4.89272205925955","14.7349880701875","16.062554993604","10.7032283623589","5.07760856310888","6.47546311229276","7.07777510757398","9.64283529236996","8.77612434297353","14.1085601141242","9.75236337854028","12.0619230790324","20.9634082033732","17.412701859533","29.7821290410093","25.2765888266045","38.0814951985571","30.080022117549","19.5789728202023","40.2739375064809","41.3936692693851","32.34460619774","58.6735256296625","58.3577356929222","46.8505244937339","43.5150431135096","60.5338655909208","53.5436167902482","55.5708763606413","77.1788912234386","134.668260280542","110.615261207387","99.410289311603","96.5677713313402","71.5868581443447","94.0194814194231","104.427594605785","266.019447196297","153.404069729389","117.358583470143","121.711149082206","121.279055969261","159.971505011163","178.347041775872","172.108794344575","","",
"IDA total","IDA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50597322300345","2.39673028383051","19.7138759276503","37.3458033797467","60.3297972160388","103.405569245567","277.236433911815","136.024206397913","","10.8322979839714","6.34011991462048","169.421150520219","123.724708364466","60.2394697037633","68.1105607651456","19.2018918077313","14.6610253755991","13.1092101824177","","","13.4064059031886","13.0949215366889","13.3571952400572","20.7721376432465","15.8110251759047","13.1589150826873","15.657923148962","21.0397668848089","19.2322797054489","","",
"IDA blend","IDB","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.60791862191583","2.09168938683267","22.5765290433384","42.3051062728749","65.4157909917402","128.784243905771","462.261335499481","209.402403322862","2.3628979081268","4.52523277808672","3.90752630575341","189.682218256573","146.056897817505","68.4356270772405","78.9220780527891","22.6362534483261","15.1258011934985","15.4128230964978","","","7.92295571243437","7.86909283767573","5.29913894297225","5.59307792265406","8.204806","","17.819344744769","14.2146322656109","7.34784437307426","","",
"Indonesia","IDN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5883651768703","35.6480669489614","75.7132697326887","58.5692182122724","33.0419846023096","48.1184895104895","41.908855867459","41.2004406165439","23.3454984406977","29.8683397168953","34.2128616011275","29.0331246351334","44.8358252047765","76.8012142494071","40.0450364464335","28.9832572163176","27.0375819304294","21.4676615823323","28.5160624045987","21.4915130409198","21.2429858372735","21.2337891194118","17.7675162027953","21.4995","22.5271","26.4359","35.0434","31.9291","","",
"IDA only","IDX","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3372365408725","4.37142223141484","8.60832479403317","16.1001401710854","30.7665597646722","25.7966504346669","20.9891185878867","13.5671514325625","","15.3165085235259","9.06354714011385","10.2155686570542","7.12708610093036","7.85279891093126","12.0697420793494","9.36691494928112","13.79326526834","9.86866334794819","9.86478740144492","8.14944793170465","17.8263944250362","16.1324182529706","16.7023796694458","26.2686118320069","18.4502354624847","15.8391283896496","13.2475637391056","29.1458901494204","36.9716823218776","","",
"Isle of Man","IMN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227.275416625579","166.794871794872","114.360812425329","91.5172988745311","90.733365195688","75.8266487604806","71.1528031162171","55.5806213017751","131.081159588683","76.8467175341845","60.193572403524","59.510036841924","45.8452220726783","45.1355726426548","45.1432401713636","45.9662724641824","46.2890841379545","47.1366776809853","56.771907794421","56.2149944736287","74.9506665219108","69.8793775208476","53.7042588008236","","",
"Not classified","INX","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7251505086344","61.8569743640822","65.5498117143922","17.9697969467206","29.8603519038528","5.23808967674661","7.17483570662315","5.23908267690274","6.84237246656387","7.39866952484509","17.1370455812387","35.4867891252985","16.1212586749924","14.6924272022854","7.53861151952655","8.60095627858771","8.75904376770928","11.5524581707017","16.3500101750777","21.0605019966057","19.7064541314812","29.1258","","","","","","",
"Iran, Islamic Rep.","IRN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","8.05258919689896","9.67741935483871","5.29529112304736","8.9768401522664","","","","","","","","","","","","","","","16.4718682001865","15.429896539422","6.05302509359617","10.9554264339972","6.33801564429807","5.84845194943925","8.13221038318085","16.7152320759539","21.2335596729005","14.8045671294564","14.2062367462879","26.4262418070057","19.7525700997414","12.9809569599869","18.5642888084109","30.0088211064422","28.7046026648626","19.6062003529024","13.4553899466475","16.551751043318","12.8134310291589","20.0328193661696","9.44313439051108","16.7763180105145","10.8083914988029","20.4489","25.2808742","11.451706","15.868776","14.6894703","","",
"Iraq","IRQ","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","24.4676159274194","34.4756374768375","44.1327661528088","30.1711843813099","105.465990612687","10.1738367447644","9.42201834862385","21.2043770512369","39.8704840991238","42.8454405573247","45.4565892914216","63.5407841255606","58.6641483036027","44.0964910213111","56.6121716238817","76.5417713537135","24.0744129073821","22.6444970517424","29.9949339590732","33.80370365569","32.0764890921954","43.0080523896767","25.9987088927871","26.9874276876644","25.37508696853","32.9654106280193","34.6237532319236","39.0545850802075","42.3523198987409","89.1222846099082","42.1461592220581","47.5507241403989","48.8155339682099","31.3873710052944","27.3381362199513","23.5883467691483","23.112033405974","23.3842740339813","29.8801633213924","33.3074","28.8446","39.9306","29.3526","41.451","","",
"Italy","ITA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5994647920841","128.787194235644","113.688341009512","120.832068858211","119.13164231885","114.013016472335","132.164962580422","117.773534508933","206.386052710202","265.171104652725","141.31580285531","124.445819453943","196.205938620132","162.424589939686","125.107742178396","350.01148622018","","","","","","","","","","",
"Jamaica","JAM","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9293334239315","8.88228495955093","7.02517672609074","7.00199013673834","5.77031350247249","2.61144705386022","2.13241991050568","2.14888415740084","2.62795379887676","2.53767166967863","","","","","","","","","5.11174199318807","","","4.2617","10.3895","6.3005","3.6383","4.666","4.9778","0.386","","1.3958","","",
"Jordan","JOR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.673254574242","75.7570894867487","40.5488167934734","27.8552456193896","14.337590157385","10.1224882710583","13.3028753207426","12.1005163010089","13.9671646024875","10.6675069233039","9.7399291812914","10.394","8.0095","8.0909","12.333","9.9782","","",
"Japan","JPN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","42.463326104561","50.9513521073272","477.589161015363","567.381568886036","57.5051941399518","47.5185449309344","61.3610675060281","41.9490601434319","49.8594389583655","49.7006868369712","47.992992489042","64.8110773151051","73.8802952905946","67.11247478829","61.2443670903053","52.6055197595419","34.2979003807902","26.8879706583706","31.3000346454409","29.7731288119688","32.2791018709409","39.3813596273603","49.9828246334414","42.855458119368","45.5338893621665","78.5825128192293","75.1567410584785","83.7283422804529","78.8275889766352","97.1894910012887","94.8561891355869","119.169118246552","152.065318259979","199.265064747836","117.000861790469","111.560835798517","129.617436554226","96.1935805387896","133.896969770313","110.660498862176","113.822662099471","105.44419599298","92.8429265202522","119.0166","82.3379","94.3288","96.9267","108.8775","","",
